HERD NAME,STATE,BREED,TOTAL COWS,COWS IN MILK,PERCENT 1ST LACTATION,MILK HERD,FAT PERCENT AVERAGE,PROTEIN PERCENT AVERAGE,FAT AND PROTEIN,ENERGY CORRECTED MILK,SOMATIC CELL COUNT HERD,DAYS IN MILK HERD,MILK LACTATION ONE,MILK OVER 270 DAYS IN MILK,PERCENT OVER 270 DAYS IN MILK,FIRST MILK LACTATION ONE,FIRST MILK LACTATION TWO,FIRST MILK LACTATION THREE PLUS,PEAK MILK LACTATION ONE,PEAK MILK LACTATION TWO,PEAK MILK LACTATION THREE PLUS,FOUR WEEK MILK LACTATION ONE,FOUR WEEK MILK LACTATION TWO,FOUR WEEK MILK LACTATION THREE PLUS,EIGHT WEEK MILK LACTATION ONE,EIGHT WEEK MILK LACTATION TWO,EIGHT WEEK MILK LACTATION THREE PLUS,DRY MATTER INTAKE,EFFICIENCY BY ENERGY CORRECTED MILK,PERCENT HEAT DETECTION,PERCENT PREGNANCY RATE,PERCENT PREGNANT HERD,CALVING INTERVAL,DAYS FIRST BREED AVERAGE,DAYS OPEN AVERAGE,DAYS OPEN MONTH AVERAGE,PERCENT OPEN GREATER THAN 150 DAYS,INVERSION,SOMATIC CELL COUNT GREATER THAN 500,EVALUATION DATE
HERD335,ID,Holstein,5382,4625,38.42162162,82.84324324,3.679770165,2.974674761,5.512757997,85.41907624,121.6373987,167,72.45807541,69.36004057,20.99459459,59.84020619,86.16197183,93.176,81.98546512,104.7971731,119.3693018,66.65822785,98.52816901,107.175,,,,0,0,0,0,0,0,0,0,0,0,10.66919192,0,Sep 01 2020
HERD335,ID,Holstein,5446,4872,37.95155993,79.96284893,3.768837883,3.03302316,5.43896187,83.72836166,87.16069195,165,70.37155219,70.16811955,16.13300493,59.17621145,84.7007874,90.54411765,81.22894882,102.4313584,118.6824798,68.31395349,96.22321429,106.9230769,,,,0,0,0,0,0,0,0,0,0,0,8.847077662,0,Apr 06 2021
HERD335,ID,Holstein,5470,4580,38.12227074,81.46724891,3.745047222,3.084669449,5.56398228,85.37448562,109.3037528,157,70.60080183,69.86852086,16.92139738,57.74774775,83.83832335,93.2780083,80.10177244,100.1528986,116.0173669,65.71856287,93.97260274,103.3606557,,,,0,0,0,0,0,0,0,0,0,0,11.71247357,0,Sep 01 2021
HERD335,ID,,5423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Jul 02 2021
HERD335,ID,Holstein,5425,4839,38.31370118,80.64083488,3.714142259,3.064895397,5.466672564,84.06370935,99.6644999,168,68.93635383,70.89864865,17.95825584,57.01036269,89.2421875,97.57575758,80.12994044,102.5733813,117.8618421,63.95675676,98.19130435,102.4035088,,,,0,0,0,0,0,0,0,0,0,0,11.16514691,0,May 04 2021
HERD335,ID,Holstein,5413,4692,38.55498721,83.31052856,3.645892169,3.060119812,5.586814027,86.07995394,88.89821774,169,74.4870094,72.10948081,18.43563512,63.95652174,86.45967742,96.78846154,81.0889738,102.5286025,117.7792063,66.0955414,98.25961538,109.925,,,,0,0,0,0,0,0,0,0,0,0,13.5908142,0,Jun 01 2021
HERD335,ID,Holstein,5433,4633,38.65745737,75.69501403,3.630970958,2.90786736,4.949574582,77.18337422,114.9492706,157,66.74036851,64.34099154,17.6127779,57.97663551,82.65644172,90.5,79.06662996,99.74017467,116.6391061,64.13414634,89.33333333,98.38596491,,,,0,0,0,0,0,0,0,0,0,0,9.371716747,0,Aug 03 2021
HERD335,ID,Holstein,5560,4718,38.44849513,86.07566766,3.544680851,3.181106383,5.789266267,88.60550112,89.71645299,155,73.34454245,71.84246575,18.24925816,60.18218623,88.12592593,103.4502165,80.91853933,102.1708543,117.2689352,69.30890052,95.18518519,109.8544601,,,,0,0,0,0,0,0,0,0,0,0,25.35008237,0,Oct 05 2021
HERD336,ID,Crossbred,2051,1664,35.09615385,88.9296875,3.896924005,3.094752714,6.217676257,94.01930515,235.3435208,189.3551683,80.15239726,70.43154762,20.07211538,63.11111111,89.81818182,99.94520548,86.66458333,107.0076336,114.4694737,78.9787234,101.7115385,110.761194,,,,0,0,0,0,0,0,0,0,0,0,7.138677589,0,Aug 22 2018
HERD336,ID,Crossbred,2052,1714,35.12252042,80.84597433,0,0,0,0,0,188.6849475,73.37541528,62.68450704,20.59509918,66.57627119,92.5,93.27906977,82.55033557,103.9829545,109.5429864,71,98.57142857,101.2142857,,,,0,0,0,0,0,0,0,0,0,0,0,0,Jul 25 2018
HERD336,ID,,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Jun 22 2018
HERD336,ID,Crossbred,2010,1690,37.63313609,85.06982249,0,0,0,0,0,188.2988166,76.18396226,66.77283951,23.78698225,65.96153846,102.8723404,106.6415094,82.3933518,105.6972112,112.9906832,70.96052632,103.1333333,115.1818182,,,,0,0,0,0,0,0,0,0,0,0,0,0,May 23 2018
HERD336,ID,Holstein,2014,1689,36.41207815,85.08644168,0,0,0,0,0,192.9804618,76.63252033,66.47031963,25.45885139,61.78,82.16071429,94.98360656,82.24390244,102,108.2596491,73.71698113,98.75555556,107.3207547,,,,0,0,0,0,0,0,0,0,0,0,0,0,Apr 25 2018
HERD336,ID,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Mar 19 2018
HERD336,ID,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Feb 16 2018
HERD337,ID,Crossbred,761,623,30.17656501,69.66773676,0,0,0,0,0,166.823435,61.38297872,56.58823529,16.05136437,59.07692308,64.22222222,76.05555556,63.65217391,72.41538462,86.26174497,65.90909091,75.07142857,90.8,,,,0,0,0,0,0,0,0,0,0,0,0,0,Sep 04 2018
HERD337,ID,,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Aug 03 2018
HERD338,UT,Holstein,269,247,38.46153846,70.57813765,4.007287449,3.13805668,5.043050815,75.84777001,276.5168067,184.2105263,62.23263158,51.74561404,23.07692308,36,94.4,86.36363636,73.97666667,93.70833333,106.1,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,5.64516129,0,Jan 20 2017
HERD338,UT,Holstein,251,227,35.24229075,68.88986784,4.146255507,3.144052863,5.022283801,75.29549661,309.0977778,183.1762115,61.2,55.22222222,19.82378855,52,60.25,75.11111111,74,93.55882353,104.7375,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,3.070175439,0,Feb 24 2017
HERD338,UT,Holstein,259,225,36.88888889,74.58622222,3.792,3.130222222,5.163024049,78.04641298,324.0720721,189.6533333,66.22409639,60.016,22.22222222,55.45454545,84.33333333,100.5,74.42567568,94.26153846,106.2278481,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,9.210526316,0,Mar 30 2017
HERD338,UT,Holstein,257,226,36.28318584,77.3920354,4.049115044,3.142035398,5.565377696,83.60974577,412.9910714,199.1681416,71.69512195,61.41090909,23.89380531,72.83333333,92.875,75.5,75.84615385,94.18571429,106.5526316,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,4.824561404,0,Apr 28 2017
HERD338,UT,Holstein,260,232,34.9137931,77.40948276,3.889655172,3.106034483,5.415327177,81.83274068,313.2711111,202.1939655,71.27160494,60.51506849,31.03448276,68.44444444,101.1428571,103.6666667,77.2739726,95.02597403,106.5657895,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,5.579399142,0,May 31 2017
HERD338,UT,Holstein,262,223,37.21973094,77.46860987,3.784753363,3.043946188,5.290098614,80.4903859,348.1756757,201.6098655,73.25301205,65.1,28.69955157,64.14285714,78.8,82.5,78.13157895,96.2972973,106.4714286,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2.222222222,0,Jul 18 2017
HERD338,UT,Holstein,275,233,38.19742489,70.31459227,4.287982833,3.231330472,5.287174492,78.59329959,317.9437229,195.27897,66.77865169,56.13733333,32.1888412,55.44444444,81.16666667,76.66666667,78.45454545,96.56944444,106.9054054,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.421940928,0,Aug 23 2017
HERD338,UT,Holstein,268,219,38.81278539,68.5109589,4.44109589,3.216894977,5.246562976,77.85233743,290.6513761,197.2876712,65.10588235,52.45588235,31.05022831,50.83333333,88.5,69.57142857,73.91666667,97.33333333,108.115942,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.448430493,0,Sep 27 2017
HERD338,UT,Holstein,262,211,41.23222749,68.63981043,4.293838863,3.290521327,5.205890456,77.07692484,212.9761905,185.7109005,65.5862069,50.07272727,26.06635071,66.42857143,74,72.75,74.63855422,95.3125,107.3235294,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,3.255813953,0,Nov 02 2017
HERD338,UT,Holstein,262,217,41.01382488,72,4.316589862,3.230875576,5.434175115,80.73957235,267.9769585,176.359447,68.07865169,52.5,22.11981567,65,92.16666667,85.44444444,76.36144578,97.40298507,105.6515152,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,1.369863014,0,Dec 05 2017
HERD338,UT,Holstein,255,223,38.11659193,74.86098655,4.126457399,3.272197309,5.538705906,82.34879056,184.1846847,181.0538117,70.34117647,55.87037037,24.21524664,64,74,84.1,78.02380952,97.97260274,105.4264706,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,3.555555556,0,Jan 05 2018
HERD338,UT,Holstein,244,212,37.26415094,74.36792453,4.24245283,3.289622642,5.601448202,83.01269061,193.4292453,186.254717,68.08860759,61.16326531,22.64150943,0,74.4,82.57142857,77.60759494,98.76119403,106.115942,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,1.408450704,0,Feb 13 2018
HERD338,UT,Holstein,251,211,38.86255924,72.85781991,4.238388626,3.304739336,5.495758586,81.37134939,239.4454976,190.2511848,65.7195122,58.06,23.69668246,66.15384615,80,87.33333333,77.38028169,99.49230769,106.9538462,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,1.869158879,0,Mar 14 2018
HERD338,UT,Holstein,255,216,41.2037037,77.6712963,4.123611111,3.308796296,5.772847179,85.62439834,269.9860465,184.9166667,70.42696629,59.60869565,21.2962963,63.66666667,98.25,92.76923077,78.575,100.5409836,107.0555556,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,4.484304933,0,Apr 17 2018
HERD338,UT,Holstein,260,224,41.96428571,80.86205357,4.051785714,3.160267857,5.831814623,87.49659735,271.9234234,183.6517857,71.87340426,57.96607143,24.55357143,70.69230769,107,117,79.59036145,101.9,109.8630137,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,3.539823009,0,May 26 2018
HERD338,UT,Holstein,267,205,37.56097561,83.69463415,3.869756098,3.066341463,5.805141478,88.01436326,348.4682927,174.0292683,77.01298701,63.97619048,20.48780488,61.83333333,102.5,101.625,81.78947368,101.1551724,111.5,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2.358490566,0,Jun 27 2018
HERD338,UT,Holstein,263,224,38.39285714,81.33928571,3.883928571,3.090625,5.673052057,85.83344102,438.2410714,173.09375,78.02325581,61.57142857,21.42857143,78.41666667,90.09090909,97,83.50617284,99.60606061,111.3157895,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,3.50877193,0,Jul 27 2018
HERD338,UT,Holstein,264,225,38.66666667,78.07644444,3.919111111,3.178222222,5.541345517,83.25515437,437.7603687,169.0533333,74.93678161,58.444,22.22222222,67.75,94,78.375,84.02439024,99.14084507,110.6338028,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,6.167400881,0,Sep 07 2018
HERD338,UT,Holstein,264,219,41.09589041,76.74200913,4.034703196,3.268493151,5.604619608,83.49117098,286.8617512,160.4931507,72.56444444,55.61290323,13.69863014,62.42857143,75.57142857,90.55555556,84.51764706,97.28787879,111.5454545,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,13.4529148,0,Oct 20 2018
HERD338,UT,Holstein,261,227,37.88546256,74.7123348,4.266079295,3.303524229,5.655427528,83.70182825,198.4325581,168.3568282,70.36162791,53.86060606,14.53744493,67.6,89,100.4444444,84.32195122,97.02857143,109.9178082,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,3.947368421,0,Nov 28 2018
HERD338,UT,Holstein,249,209,36.84210526,74.25741627,4.281339713,3.343062201,5.661683867,83.55751456,263.7826087,192.7129187,71.06493506,58.37254902,24.40191388,57,89,89,83.19444444,97.25373134,109.3088235,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,1.904761905,0,Feb 23 2019
HERD338,UT,Holstein,250,215,35.34883721,76.35813953,4.109767442,3.154418605,5.546797317,83.15909976,288.7953488,180.4883721,71.23684211,60.02222222,20.46511628,60,102,92.44444444,81.16666667,97.31884058,108.8194444,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,1.843317972,0,Apr 15 2019
HERD338,UT,Holstein,256,218,36.69724771,76.8440367,4.049082569,3.145412844,5.528540695,83.03681302,281.2764977,183.2385321,71.9875,60.49090909,25.2293578,70.45454545,96.77777778,81.28571429,80.83333333,97.94117647,108.972973,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,1.801801802,0,May 20 2019
HERD338,UT,Holstein,255,216,38.42592593,76.36388889,4.137037037,3.123611111,5.544513284,83.25718643,293.704918,181.8888889,70.94698795,60.43928571,25,59.125,94.8,103.2,80.97402597,98.5,108.8333333,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.458715596,0,Jun 22 2019
HERD338,UT,Holstein,255,220,40,69.65,4.116818182,3.11,5.033478864,75.68522949,475.9409091,185.7090909,65.42045455,53.60655738,27.72727273,65.8,88.85714286,65.8,79.3625,98.5,107.6923077,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.896860987,0,Aug 07 2019
HERD338,UT,Holstein,252,214,41.58878505,71.42757009,4.459813084,3.295794393,5.539641967,81.76009547,329.5424528,179.7850467,66.33707865,52.68103448,27.10280374,56.93333333,85.85714286,92.5,79.19753086,99.17910448,106.3,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,1.351351351,0,Sep 19 2019
HERD338,UT,Holstein,262,216,44.90740741,70.23935185,4.230092593,3.346296296,5.321606449,78.59031001,301.2930233,170.2407407,68.04123711,49.57894737,17.59259259,65.41666667,70.75,72.83333333,77.50561798,99.125,106.1578947,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2.714932127,0,Oct 23 2019
HERD338,UT,Holstein,262,229,44.10480349,74.00436681,4.298253275,3.323144105,5.640166873,83.32348143,207.25,171.6637555,69.9009901,49.6744186,18.77729258,55.5,98.36363636,92.90909091,78.49484536,98.64705882,104.1935484,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2.109704641,0,Dec 12 2019
HERD338,UT,Holstein,253,228,41.22807018,73.81842105,4.176315789,3.320175439,5.533791459,81.9401698,216.6,180.5,71.38297872,53.256,21.92982456,0,91,98.22222222,79.5,99.62686567,105,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,3.056768559,0,Jan 27 2020
HERD338,UT,Holstein,259,211,44.54976303,68.93649289,4.442654028,3.24549763,5.299942122,78.49719381,216.3142857,175.9763033,65.36170213,53.39,18.95734597,60.5,78.16666667,84.375,80.05,97.32758621,105.8870968,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.456621005,0,Mar 10 2020
HERD338,UT,Crossbred,271,218,41.28440367,80.83577982,4.224770642,3.140825688,5.954037232,90.08185418,226.6543779,165,70.73333333,62.475,18.34862385,65.23529412,85,105.0909091,79.58227848,103.359375,109.5970149,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.446428571,0,Sep 08 2021
HERD338,UT,Holstein,265,220,43.18181818,81.55909091,4.140909091,3.086363636,5.894497934,89.66235731,313.4818182,182,74.37894737,68.09615385,22.72727273,63.1,94.6,72.54545455,80.29213483,103.8636364,109.546875,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.438596491,0,Jul 26 2021
HERD338,UT,Holstein,267,225,44,82.624,4.317333333,3.120444444,6.145389511,92.93619127,217.8468468,177,72.84848485,69.47727273,19.11111111,54.25,76.4,89,79.28089888,101.2133333,111.4210526,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.434782609,0,Jun 17 2021
HERD338,UT,Holstein,266,232,41.37931034,83.02327586,4.240086207,3.150862069,6.136207376,92.74796751,188.5782609,177,75.35416667,66.33333333,15.51724138,61.25,103.5,94.5,78.93333333,100.2025316,108.6896552,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,May 07 2021
HERD338,UT,Holstein,267,218,39.90825688,79.71743119,4.226146789,3.236697248,5.94918756,89.43445582,177.0875576,173,70.36091954,67.075,13.76146789,58.95,103.8,103.6,78.8028169,97.36363636,108.3448276,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Mar 15 2021
HERD338,UT,Holstein,254,215,39.06976744,75.95813953,4.505116279,3.342325581,5.960770838,88.57482184,154.3860465,190,70.51190476,58.02631579,17.20930233,0,71.5,94.28571429,78.77380952,99.48,107.3859649,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.925925926,0,Feb 03 2021
HERD338,UT,Holstein,270,239,43.93305439,76.59121339,4.548117155,3.366108787,6.061601679,89.87890763,165.1428571,180,70.66,61.7254902,21.33891213,79,80.42857143,104.2,77.9223301,98.75308642,108.1785714,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.416666667,0,Dec 30 2020
HERD338,UT,Holstein,280,238,46.21848739,74.26470588,4.297478992,3.263865546,5.615410282,84.15745119,265.8361345,162,67.46363636,60.96428571,10.92436975,56.09090909,86.33333333,84.25,77.3960396,99.20253165,107.8518519,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,1.639344262,0,Nov 17 2020
HERD338,UT,Holstein,282,232,48.27586207,76.90086207,4.381896552,3.215948276,5.842808171,86.79529823,251.5689655,160.6206897,70.16964286,59.28571429,18.10344828,62.33333333,87.28571429,83.66666667,77.92929293,100.9333333,109.4,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,1.687763713,0,Oct 09 2020
HERD338,UT,Crossbred,267,212,44.33962264,77.01084906,4.024528302,3.008962264,5.416550803,82.18788159,332.4597156,167.4481132,69.74468085,60.65116279,20.28301887,59.90909091,92.28571429,73.1,79.28735632,98.11428571,108.1052632,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.909090909,0,Aug 24 2020
HERD338,UT,Holstein,261,218,45.41284404,80.16146789,4.268348624,3.066972477,5.880101069,88.41161998,258.8064516,175.7155963,72.95959596,62.65957447,21.55963303,70.53846154,101.7142857,94.42857143,79.90697674,101.35,106.6333333,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.454545455,0,Jul 07 2020
HERD338,UT,Holstein,257,225,48,81.15422222,3.948,3.068,5.693780231,86.16948823,173.2053571,176.1022222,73.14537037,65.14583333,21.33333333,67.57142857,97.4,86.75,78.327,102.2542373,107.0491803,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,1.321585903,0,May 19 2020
HERD338,UT,Holstein,257,227,46.25550661,77.58590308,4.226431718,3.115859031,5.696582585,85.43646174,180.4493392,168.6123348,71.02857143,63.04347826,19.82378855,63.5,97.88888889,90.36363636,78.81052632,98,106.9180328,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.865800866,0,Apr 16 2020
HERD339,UT,Crossbred,735,626,37.85942492,76.0798722,4.015175719,3.291054313,5.558570471,82.70813783,169.9967949,186.798722,71.81350211,56.05066667,23.80191693,63.075,90.05714286,96.5,88.01545455,108.2983696,116.1363636,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,5.329153605,0,Feb 03 2017
HERD339,UT,Crossbred,732,643,38.25816485,78.93374806,4.089580093,3.194090202,5.74927396,85.99342044,216.3718354,186.3841369,73.94390244,58.80952381,22.70606532,67.71428571,94.25,98.19230769,86.89155556,107.5520833,116.7237443,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2.290076336,0,Mar 20 2017
HERD339,UT,Crossbred,711,620,38.5483871,83.04741935,3.87016129,3.187258065,5.861004647,88.08919872,171.3224223,186.1548387,78.64853556,64.10254237,18.70967742,71.08333333,99.81538462,87.41666667,86.78181818,107.5343915,116.8835052,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,3.354632588,0,May 15 2017
HERD339,UT,Crossbred,728,634,38.95899054,82.51056782,3.9,3.135804416,5.805282175,87.51880832,239.6896,192.351735,79.23562753,68.61474359,24.13249211,76.62916667,99.52142857,88.21904762,86.93939394,106.6903061,118.434,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,4.212168487,0,Jul 09 2017
HERD339,UT,Crossbred,742,644,40.52795031,83.69627329,4.049223602,3.236490683,6.09787134,91.01297291,219.6877971,198.0279503,77.47854406,68.57714286,27.01863354,76.61538462,93.28666667,95.88636364,86.6355102,106.7584615,119.0112821,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,4.747320061,0,Aug 30 2017
HERD339,UT,Crossbred,744,659,41.12291351,79.61365706,4.131866464,3.495447648,6.0723837,88.96169454,178.065625,194.5356601,73.64132841,66.19456522,27.7693475,70.96538462,82.885,92.57777778,85.64581673,106.5897561,116.4533679,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,8.059701493,0,Oct 17 2017
HERD339,UT,Crossbred,753,646,43.34365325,85.90433437,3.964086687,3.522136223,6.43098996,94.30898572,242.5786164,189.9349845,79.55857143,68.67256098,25.3869969,71.73809524,100.3722222,106.75,86.60570342,107.0768041,117.5145161,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,14.5482389,0,Dec 18 2017
HERD339,UT,Crossbred,740,653,43.03215926,80.7323124,4.103828484,3.447473201,6.096340467,89.6308974,268.8435055,188.8300153,73.80498221,61.07643312,23.73660031,71.35,106.3333333,100.425,86.30485075,106.8972826,117.8830097,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,6.606606607,0,Feb 13 2018
HERD339,UT,Crossbred,727,653,42.26646248,77.45543645,3.9381317,3.339663093,5.637047721,83.71775,191.0993789,193.0061256,72.44927536,61.11761006,24.34915773,64.85,97.59230769,107.3461538,85.98664122,106.5972826,118.3806763,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,6.990881459,0,Mar 28 2018
HERD339,UT,Crossbred,726,643,41.67962675,76.86189736,4.138880249,3.366874028,5.769065148,85.21695295,196.733124,203.3312597,71.35485075,60.26292135,27.52721617,65.56666667,81.825,92.22666667,85.96692607,106.6291005,117.9366834,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,5.24691358,0,May 14 2018
HERD339,UT,Crossbred,724,619,39.90306947,79.33021002,3.73634895,3.358966074,5.62872831,83.80008159,242.8601974,210.7948304,73.43279352,65.00287356,28.1098546,68.49444444,88.77,82.91666667,86.4493617,106.8291892,118.3728643,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,18.37060703,0,Jul 03 2018
HERD339,UT,Crossbred,739,640,39.0625,81.3509375,3.86484375,3.34921875,5.868707476,87.21963226,276.7323718,209.275,74.3464,66.00515464,29.84375,64.5,99.32,94.44285714,85.38583333,105.7927835,117.8087379,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,10.32357473,0,Aug 22 2018
HERD339,UT,Crossbred,750,650,39.84615385,73.56892308,4.407230769,3.470153846,5.795307028,84.67322392,179.2593168,207.6876923,68.11969112,58.771,30.46153846,62.065,89.90714286,87.04666667,83.75306122,105.4726316,117.9236967,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2.272727273,0,Oct 09 2018
HERD339,UT,Crossbred,744,632,38.60759494,71.13702532,3.839556962,3.529746835,5.242303508,76.99815341,180.2313916,210.3560127,66.93114754,54.5765,31.64556962,65.62352941,87.48947368,91.65238095,82.98771186,104.0056995,116.2746411,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,22.10200927,0,Nov 26 2018
HERD339,UT,Crossbred,709,633,37.75671406,74.55971564,3.914375987,3.583728278,5.590565219,81.72129765,304.9291465,196.7804107,69.81004184,57.61420455,27.80410742,60.98235294,87.84,93.0625,82.58782609,102.9093264,114.445283,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,21.51702786,0,Jan 18 2019
HERD339,UT,Crossbred,680,589,37.6910017,77.00780985,4.254499151,3.453310696,5.935615551,87.02161519,215.7274306,184.3887946,69.5981982,60.79504132,20.54329372,59.875,97.4,96.70769231,82.12924528,101.7939891,114.3630769,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,4.682274247,0,Mar 12 2019
HERD339,UT,Crossbred,695,615,37.07317073,81.2595122,4.367642276,3.403577236,6.314855067,92.70624503,190.2989865,188.001626,74.39429825,63.61830986,22.92682927,58.35172414,93.80625,81.875,82.90849057,101.1984127,114.4427885,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,3.179650238,0,May 02 2019
HERD339,UT,Crossbred,696,592,37.5,86.67195946,3.591385135,3.385472973,6.046979631,90.11158009,208.7808219,187.8935811,79.50045045,70.30583942,22.97297297,71.86190476,113.7833333,96.05,84.22980769,103.3141243,115.7420792,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,32.77870216,0,Jun 20 2019
HERD339,UT,Crossbred,709,615,38.04878049,86.2702439,4.250894309,3.368292683,6.573091201,96.89988542,220.2677686,184.8227642,78.67008547,71.02230216,22.27642276,71.9375,96.1875,92.19642857,86.00372093,105.2842932,115.5745192,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,5.263157895,0,Aug 12 2019
HERD339,UT,Crossbred,710,629,37.99682035,78.58648649,4.526550079,3.534022258,6.33452059,92.0294284,217.6736672,190.9395866,74.4790795,62.64848485,25.91414944,66.28095238,86.65882353,85.15862069,86.19642857,104.6902062,116.220098,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,3.90625,0,Oct 04 2019
HERD339,UT,Crossbred,702,611,39.11620295,80.02225859,4.299181669,3.577250409,6.302898846,91.62973473,158.8877888,189.4042553,74.91548117,62.97718121,24.22258592,73.57777778,94.5375,101.72,86.63644444,105.719337,115.6845,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,6.957928803,0,Nov 13 2019
HERD339,UT,Crossbred,681,590,39.49152542,79.81711864,3.755254237,3.319322034,5.646722936,85.18350763,195.9537671,205,75.84206009,62.46014493,23.38983051,71.11111111,84.88421053,80.84210526,86.51520737,107.7644172,119.2129353,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,18.45637584,0,Jun 30 2021
HERD339,UT,Crossbred,686,599,39.06510851,78.42136895,4.475626043,3.478631052,6.237837304,91.96543324,223.8218487,202,73.14487179,60.79391892,24.70784641,70.75909091,84.62857143,98.25384615,84.49954545,108.0380645,120.0097674,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,4.269293924,0,May 11 2021
HERD339,UT,Crossbred,685,612,38.5620915,74.40996732,3.890359477,3.411764706,5.433508218,81.24091783,226.1765677,199,67.92923729,54.33013699,23.03921569,65.552,99.28461538,88.82692308,84.60913242,109.2840764,119.5337778,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,12.93929712,0,Mar 24 2021
HERD339,UT,Crossbred,678,595,39.32773109,74.04521008,4.432268908,3.492268908,5.867740673,86.49497882,191.4463373,196,68.42991453,53.48529412,22.5210084,68.54583333,101.3866667,89.38461538,84.62837209,108.2465839,119.3429245,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,4.95049505,0,Feb 13 2021
